"ride_id","rideable_type","started_at","ended_at","start_station_name","start_station_id","end_station_name","end_station_id","start_lat","start_lng","end_lat","end_lng","member_casual"
"5EB329BACB28B69A","classic_bike","2023-10-12 22:24:45","2023-10-12 22:28:11","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"F716B726D8141DB6","classic_bike","2023-10-23 20:24:05","2023-10-23 20:31:39","Brunswick St","JC023","Marin Light Rail","JC013",40.723970652,-74.050661325,40.71458403535893,-74.04281705617905,"member"
"F2137DF36F4835C9","classic_bike","2023-10-19 09:31:51","2023-10-19 09:37:28","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"681D9478C0552FD1","classic_bike","2023-10-07 23:13:30","2023-10-07 23:16:52","Brunswick St","JC023","Grove St PATH","JC115",40.724149585,-74.050743937,40.71941,-74.04309,"member"
"58C1244340229EF0","classic_bike","2023-10-24 17:08:56","2023-10-24 17:15:14","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"A56A19ED375D4870","classic_bike","2023-10-29 21:44:35","2023-10-29 21:49:22","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"7C2F169893390B9C","classic_bike","2023-10-13 19:13:03","2023-10-13 19:17:18","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"EE5EF9F164BAC237","electric_bike","2023-10-21 07:25:54","2023-10-21 07:28:28","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"8A0C30366DD3E5E2","classic_bike","2023-10-21 14:56:12","2023-10-21 15:00:05","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"84BA0CDDA6F7128C","classic_bike","2023-10-31 23:23:12","2023-10-31 23:27:18","Brunswick St","JC023","Grove St PATH","JC115",40.72401762,-74.050700068,40.71941,-74.04309,"member"
"EB96024100AB0106","classic_bike","2023-10-09 11:25:49","2023-10-09 11:28:59","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"999BD628EC8F9E6B","classic_bike","2023-10-21 13:49:28","2023-10-21 14:00:16","Brunswick St","JC023","Marin Light Rail","JC013",40.7241765,-74.0506564,40.71458403535893,-74.04281705617905,"member"
"FF4CDF93C56FE871","classic_bike","2023-10-14 16:36:57","2023-10-14 16:40:47","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"4B6351BB11E761FF","classic_bike","2023-10-19 18:43:34","2023-10-19 18:52:34","Brunswick St","JC023","Marin Light Rail","JC013",40.7241765,-74.0506564,40.71458403535893,-74.04281705617905,"member"
"B1DAEE1E78CB983B","classic_bike","2023-10-30 11:17:34","2023-10-30 11:21:19","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"F30DB7355404DF46","classic_bike","2023-10-23 08:11:20","2023-10-23 08:16:16","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"61FA9F368386761E","classic_bike","2023-10-08 05:55:38","2023-10-08 05:58:57","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"4E3863280C013752","classic_bike","2023-10-02 10:08:23","2023-10-02 10:12:03","Brunswick St","JC023","Grove St PATH","JC115",40.724162579,-74.050715089,40.71941,-74.04309,"member"
"B5C7A1752859DC99","classic_bike","2023-10-11 07:50:56","2023-10-11 07:54:22","Brunswick St","JC023","Grove St PATH","JC115",40.724138975,-74.050687671,40.71941,-74.04309,"member"
"15EA6784770A3550","classic_bike","2023-10-31 08:39:06","2023-10-31 08:43:46","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"4DB570A1B3E4700D","classic_bike","2023-10-02 07:22:45","2023-10-02 07:26:47","Brunswick St","JC023","Grove St PATH","JC115",40.724102855,-74.050720811,40.71941,-74.04309,"member"
"FB59806D519A857F","classic_bike","2023-10-31 13:18:43","2023-10-31 13:22:02","Brunswick St","JC023","Grove St PATH","JC115",40.724033356,-74.050757766,40.71941,-74.04309,"member"
"C04B90715EA19AA8","classic_bike","2023-10-11 07:14:47","2023-10-11 07:18:25","Brunswick St","JC023","Grove St PATH","JC115",40.724051595,-74.050775051,40.71941,-74.04309,"member"
"21E912CAFB640B5A","classic_bike","2023-10-16 07:21:33","2023-10-16 07:25:16","Brunswick St","JC023","Grove St PATH","JC115",40.724215031,-74.050889611,40.71941,-74.04309,"member"
"EBB3EBA9B85344BC","electric_bike","2023-10-26 07:29:14","2023-10-26 07:33:52","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"C156511B57F3ECD4","classic_bike","2023-10-28 15:36:35","2023-10-28 15:40:17","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"F1C9E85C147F5979","classic_bike","2023-10-06 22:48:38","2023-10-06 22:53:44","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"8842BEAB921A94F7","classic_bike","2023-10-27 22:24:55","2023-10-27 22:29:35","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"739C35A9DD5DAE48","electric_bike","2023-10-03 07:19:46","2023-10-03 07:24:17","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"229C55D800D1487D","classic_bike","2023-10-28 06:05:08","2023-10-28 06:07:51","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"E30BA7EC538D8BFD","electric_bike","2023-10-14 07:07:02","2023-10-14 07:09:22","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"E4C47B824E8F4975","classic_bike","2023-10-18 08:59:32","2023-10-18 09:07:33","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"9042FAB116D634AE","classic_bike","2023-10-04 08:22:05","2023-10-04 08:27:24","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"484AD5B3A9B5773D","classic_bike","2023-10-17 08:05:04","2023-10-17 08:11:04","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"E287089D376535B7","classic_bike","2023-10-03 08:44:11","2023-10-03 08:49:18","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"FF92758BFC3FEA5C","classic_bike","2023-10-19 08:54:39","2023-10-19 08:58:45","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"5B4E2AD9DB9EE367","classic_bike","2023-10-26 08:50:53","2023-10-26 08:55:17","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"9B49B53DFD37192F","classic_bike","2023-10-26 10:36:58","2023-10-26 10:41:34","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"31C0E8805569CCF6","classic_bike","2023-10-02 19:25:50","2023-10-02 19:34:43","Brunswick St","JC023","Marin Light Rail","JC013",40.724030256,-74.050724149,40.71458403535893,-74.04281705617905,"member"
"1AD4921BA6ACC8F9","classic_bike","2023-10-12 08:50:21","2023-10-12 08:57:34","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"E324952BB590F897","classic_bike","2023-10-10 06:19:06","2023-10-10 06:22:39","Brunswick St","JC023","Grove St PATH","JC115",40.723994136,-74.050762773,40.71941,-74.04309,"casual"
"97667C95AE4379D0","classic_bike","2023-10-02 04:46:53","2023-10-02 04:50:53","Brunswick St","JC023","Grove St PATH","JC115",40.724042773,-74.050708294,40.71941,-74.04309,"casual"
"79AD8CCC4EC3ED33","classic_bike","2023-10-28 11:50:48","2023-10-28 11:57:19","Brunswick St","JC023","Marin Light Rail","JC013",40.723948598,-74.050675392,40.71458403535893,-74.04281705617905,"casual"
"DAC88C7081A559A0","classic_bike","2023-10-31 12:00:49","2023-10-31 12:04:00","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"4D12B15FF473BC1E","classic_bike","2023-10-31 08:51:07","2023-10-31 08:56:12","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"052823256E424F77","classic_bike","2023-10-11 08:45:40","2023-10-11 08:52:21","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"DEE911F6F8F70F01","classic_bike","2023-10-07 07:46:28","2023-10-07 07:59:26","Brunswick St","JC023","Grove St PATH","JC115",40.724062204,-74.050744772,40.71941,-74.04309,"member"
"920BCFBB0EFCE581","classic_bike","2023-10-25 08:50:51","2023-10-25 08:57:30","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"D39CDF0C8F61DCC9","classic_bike","2023-10-08 12:55:35","2023-10-08 13:00:24","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"D3FC9F3E3F142B46","classic_bike","2023-10-24 07:32:14","2023-10-24 07:36:00","Brunswick St","JC023","Grove St PATH","JC115",40.724039793,-74.050768375,40.71941,-74.04309,"member"
"D608B869719A0256","classic_bike","2023-10-15 14:13:58","2023-10-15 14:20:03","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"EB9F0291D859C0C3","classic_bike","2023-10-28 12:10:45","2023-10-28 12:15:16","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"910BC20A2603CFF2","classic_bike","2023-10-27 19:09:00","2023-10-27 19:14:44","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"7BDDBC99F447BA8D","classic_bike","2023-10-03 08:46:32","2023-10-03 08:52:12","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"B0E417C0BC209474","classic_bike","2023-10-25 09:01:35","2023-10-25 09:07:18","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"4DFBDC7618021731","classic_bike","2023-10-09 09:22:48","2023-10-09 09:26:43","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"B0502D5B02B724E5","classic_bike","2023-10-03 08:39:03","2023-10-03 08:43:41","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"0B753876A333E801","classic_bike","2023-10-17 10:53:19","2023-10-17 10:58:32","Brunswick St","JC023","Grove St PATH","JC115",40.724129438,-74.050632119,40.71941,-74.04309,"member"
"89EBC8FC8CCE5FFF","classic_bike","2023-10-14 19:26:21","2023-10-14 19:37:25","Brunswick St","JC023","Marin Light Rail","JC013",40.7241765,-74.0506564,40.71458403535893,-74.04281705617905,"member"
"8264C296CEDAFD13","classic_bike","2023-10-23 08:20:37","2023-10-23 08:25:31","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"8DE69DD870D51EA3","classic_bike","2023-10-17 08:19:40","2023-10-17 08:23:53","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"C69534C57DE637DD","classic_bike","2023-10-15 20:05:58","2023-10-15 20:14:52","Brunswick St","JC023","Marin Light Rail","JC013",40.7241765,-74.0506564,40.71458403535893,-74.04281705617905,"member"
"9C8B03BB87331E95","classic_bike","2023-10-02 18:49:16","2023-10-02 18:52:33","Brunswick St","JC023","Grove St PATH","JC115",40.723934054,-74.050667644,40.71941,-74.04309,"member"
"09FEE4C5FF91D2F7","classic_bike","2023-10-24 08:14:40","2023-10-24 08:18:32","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"35E5D19AFB79803A","classic_bike","2023-10-13 07:54:56","2023-10-13 07:58:38","Brunswick St","JC023","Grove St PATH","JC115",40.723914862,-74.050756693,40.71941,-74.04309,"member"
"4910101A0CCDDDB5","classic_bike","2023-10-16 08:23:38","2023-10-16 08:27:50","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"0D8AC0ECCBFF87EF","classic_bike","2023-10-02 18:34:09","2023-10-02 18:36:38","Brunswick St","JC023","Grove St PATH","JC115",40.723967314,-74.050658345,40.71941,-74.04309,"member"
"F4DA24502BEE1991","electric_bike","2023-10-16 07:47:23","2023-10-16 07:50:37","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"B4B71EC34DBA64CC","classic_bike","2023-10-04 08:07:52","2023-10-04 08:11:59","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"35CFE94355580B47","classic_bike","2023-10-03 19:23:26","2023-10-03 19:26:03","Brunswick St","JC023","Grove St PATH","JC115",40.724021196,-74.050714135,40.71941,-74.04309,"member"
"87BEC6B81A6EDC0B","classic_bike","2023-10-30 18:26:29","2023-10-30 18:31:10","Brunswick St","JC023","Grove St PATH","JC115",40.723967075,-74.050551295,40.71941,-74.04309,"member"
"243A6F97424207AD","classic_bike","2023-10-10 18:57:30","2023-10-10 18:59:48","Brunswick St","JC023","Grove St PATH","JC115",40.724051952,-74.050710559,40.71941,-74.04309,"member"
"F7441181718EF505","classic_bike","2023-10-31 19:37:23","2023-10-31 19:40:10","Brunswick St","JC023","Grove St PATH","JC115",40.723594546,-74.050594449,40.71941,-74.04309,"member"
"2BEC1CC57D4B41B7","classic_bike","2023-10-02 21:14:35","2023-10-02 21:18:52","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"46D2C9DBA6DEF9D3","classic_bike","2023-10-09 08:19:50","2023-10-09 08:23:59","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"C58AA391248611A1","classic_bike","2023-10-09 17:57:22","2023-10-09 18:00:43","Brunswick St","JC023","Grove St PATH","JC115",40.72404635,-74.050640821,40.71941,-74.04309,"member"
"3F5F3F1578BE2F8E","classic_bike","2023-10-10 09:31:24","2023-10-10 09:37:31","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"C3E876FAA0F86777","classic_bike","2023-10-25 17:32:44","2023-10-25 17:37:14","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"3D32D62842B9C792","classic_bike","2023-10-16 18:40:41","2023-10-16 18:43:04","Brunswick St","JC023","Grove St PATH","JC115",40.724013448,-74.050721765,40.71941,-74.04309,"member"
"AF7023FFD6B44EC0","classic_bike","2023-10-19 08:17:40","2023-10-19 08:22:00","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"CCFD8A69D921CE39","classic_bike","2023-10-02 08:11:02","2023-10-02 08:15:10","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"1CB1A80CB35821FE","classic_bike","2023-10-03 08:07:32","2023-10-03 08:11:40","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"ECBEDA5318160C71","classic_bike","2023-10-24 18:56:30","2023-10-24 18:59:32","Brunswick St","JC023","Grove St PATH","JC115",40.723983884,-74.050656557,40.71941,-74.04309,"member"
"A20AA0D3047227A4","classic_bike","2023-10-05 19:07:13","2023-10-05 19:09:48","Brunswick St","JC023","Grove St PATH","JC115",40.724072814,-74.050763845,40.71941,-74.04309,"member"
"68EA01AD902EA666","classic_bike","2023-10-31 08:10:36","2023-10-31 08:15:16","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"3E9E0883A4D0202F","classic_bike","2023-10-10 07:37:08","2023-10-10 07:39:47","Brunswick St","JC023","Grove St PATH","JC115",40.724027753,-74.050789595,40.71941,-74.04309,"member"
"8FA17452DCBDCEDA","classic_bike","2023-10-02 08:00:43","2023-10-02 08:06:29","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"C11A385609FABFD9","electric_bike","2023-10-12 07:32:40","2023-10-12 07:36:30","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"00D70CF93BAC82C3","classic_bike","2023-10-24 08:12:39","2023-10-24 08:16:17","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"3B38150D8B18CB3E","classic_bike","2023-10-23 08:20:59","2023-10-23 08:24:00","Brunswick St","JC023","Grove St PATH","JC115",40.723998547,-74.050760746,40.71941,-74.04309,"member"
"95DA8FA8783D73D1","classic_bike","2023-10-30 08:20:56","2023-10-30 08:23:55","Brunswick St","JC023","Grove St PATH","JC115",40.724007368,-74.05073595,40.71941,-74.04309,"member"
"2A7DEBC4FFA0ABB3","classic_bike","2023-10-26 19:03:38","2023-10-26 19:06:44","Brunswick St","JC023","Grove St PATH","JC115",40.723989367,-74.050727367,40.71941,-74.04309,"member"
"E074C1D89F7FDD63","classic_bike","2023-10-08 19:05:19","2023-10-08 19:08:02","Brunswick St","JC023","Grove St PATH","JC115",40.724006534,-74.050673842,40.71941,-74.04309,"member"
"04E8832C72D8AA26","classic_bike","2023-10-17 08:08:45","2023-10-17 08:13:54","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"46322595CE63DA1B","classic_bike","2023-10-18 18:23:37","2023-10-18 18:27:06","Brunswick St","JC023","Grove St PATH","JC115",40.724106312,-74.050755143,40.71941,-74.04309,"member"
"E79AC2047BBD0F53","classic_bike","2023-10-26 08:18:02","2023-10-26 08:22:04","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"6DB8572405359819","classic_bike","2023-10-11 08:22:37","2023-10-11 08:26:14","Brunswick St","JC023","Grove St PATH","JC115",40.724013686,-74.050743937,40.71941,-74.04309,"member"
"5FBA8E9F42DB212B","classic_bike","2023-10-19 07:45:54","2023-10-19 07:50:17","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"7BDF41BC5819CCFF","classic_bike","2023-10-25 08:04:17","2023-10-25 08:07:32","Brunswick St","JC023","Grove St PATH","JC115",40.724063993,-74.050737143,40.71941,-74.04309,"member"
"1BF00E3A6660A93D","classic_bike","2023-10-28 18:58:00","2023-10-28 19:01:19","Brunswick St","JC023","Grove St PATH","JC115",40.724055767,-74.0507375,40.71941,-74.04309,"member"
"C824F36C026D4222","classic_bike","2023-10-12 10:08:35","2023-10-12 10:13:04","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"AC23AA73F3DD069D","classic_bike","2023-10-12 08:32:51","2023-10-12 08:36:46","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
"2600A7AF18EBE742","classic_bike","2023-10-25 08:54:01","2023-10-25 08:57:54","Brunswick St","JC023","Grove St PATH","JC115",40.7241765,-74.0506564,40.71941,-74.04309,"member"
